
 *******************************************************************************

EXEMPLO 3D DINAMICO SOLO (1600 BE e 5 EE)                                  


DADOS

  NÚMERO DE ELEMENTOS DA MALHA= 1605
  NÚMERO DE ELEMENTOS DE CONTORNO= 1600
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS= 1685
  NÚMERO DE PONTOS DE GAUSS=   8
  MÓDULO DE CISALHAMENTO=  0.1000000D+01
    1341     -0.4500000D+01      0.5500000D+01      0.0000000D+00
    1342     -0.4000000D+01      0.5500000D+01      0.0000000D+00
    1343     -0.3500000D+01      0.5500000D+01      0.0000000D+00
    1344     -0.3000000D+01      0.5500000D+01      0.0000000D+00
    1345     -0.2500000D+01      0.5500000D+01      0.0000000D+00
    1346     -0.2000000D+01      0.5500000D+01      0.0000000D+00
    1347     -0.1500000D+01      0.5500000D+01      0.0000000D+00
    1348     -0.1000000D+01      0.5500000D+01      0.0000000D+00
    1349     -0.5000000D+00      0.5500000D+01      0.0000000D+00
    1350      0.4440900D-15      0.5500000D+01      0.0000000D+00
    1351      0.5000000D+00      0.5500000D+01      0.0000000D+00
    1352      0.1000000D+01      0.5500000D+01      0.0000000D+00
    1353      0.1500000D+01      0.5500000D+01      0.0000000D+00
    1354      0.2000000D+01      0.5500000D+01      0.0000000D+00
    1355      0.2500000D+01      0.5500000D+01      0.0000000D+00
    1356      0.3000000D+01      0.5500000D+01      0.0000000D+00
    1357      0.3500000D+01      0.5500000D+01      0.0000000D+00
    1358      0.4000000D+01      0.5500000D+01      0.0000000D+00
    1359      0.4500000D+01      0.5500000D+01      0.0000000D+00
    1360      0.5000000D+01      0.5500000D+01      0.0000000D+00
    1361      0.5500000D+01      0.5500000D+01      0.0000000D+00
    1362      0.6000000D+01      0.5500000D+01      0.0000000D+00
    1363      0.6500000D+01      0.5500000D+01      0.0000000D+00
    1364      0.7000000D+01      0.5500000D+01      0.0000000D+00
    1365      0.7500000D+01      0.5500000D+01      0.0000000D+00
    1366      0.8000000D+01      0.5500000D+01      0.0000000D+00
    1367      0.8500000D+01      0.5500000D+01      0.0000000D+00
    1368      0.9000000D+01      0.5500000D+01      0.0000000D+00
    1369      0.9500000D+01      0.5500000D+01      0.0000000D+00
    1370     -0.9500000D+01      0.6000000D+01      0.0000000D+00
    1371     -0.9000000D+01      0.6000000D+01      0.0000000D+00
    1372     -0.8500000D+01      0.6000000D+01      0.0000000D+00
    1373     -0.8000000D+01      0.6000000D+01      0.0000000D+00
    1374     -0.7500000D+01      0.6000000D+01      0.0000000D+00
    1375     -0.7000000D+01      0.6000000D+01      0.0000000D+00
    1376     -0.6500000D+01      0.6000000D+01      0.0000000D+00
    1377     -0.6000000D+01      0.6000000D+01      0.0000000D+00
    1378     -0.5500000D+01      0.6000000D+01      0.0000000D+00
    1379     -0.5000000D+01      0.6000000D+01      0.0000000D+00
    1380     -0.4500000D+01      0.6000000D+01      0.0000000D+00
    1381     -0.4000000D+01      0.6000000D+01      0.0000000D+00
    1382     -0.3500000D+01      0.6000000D+01      0.0000000D+00
    1383     -0.3000000D+01      0.6000000D+01      0.0000000D+00
    1384     -0.2500000D+01      0.6000000D+01      0.0000000D+00
    1385     -0.2000000D+01      0.6000000D+01      0.0000000D+00
    1386     -0.1500000D+01      0.6000000D+01      0.0000000D+00
    1387     -0.1000000D+01      0.6000000D+01      0.0000000D+00
    1388     -0.5000000D+00      0.6000000D+01      0.0000000D+00
    1389      0.0000000D+00      0.6000000D+01      0.0000000D+00
    1390      0.5000000D+00      0.6000000D+01      0.0000000D+00
    1391      0.1000000D+01      0.6000000D+01      0.0000000D+00
    1392      0.1500000D+01      0.6000000D+01      0.0000000D+00
    1393      0.2000000D+01      0.6000000D+01      0.0000000D+00
    1394      0.2500000D+01      0.6000000D+01      0.0000000D+00
    1395      0.3000000D+01      0.6000000D+01      0.0000000D+00
    1396      0.3500000D+01      0.6000000D+01      0.0000000D+00
    1397      0.4000000D+01      0.6000000D+01      0.0000000D+00
    1398      0.4500000D+01      0.6000000D+01      0.0000000D+00
    1399      0.5000000D+01      0.6000000D+01      0.0000000D+00
    1400      0.5500000D+01      0.6000000D+01      0.0000000D+00
    1401      0.6000000D+01      0.6000000D+01      0.0000000D+00
    1402      0.6500000D+01      0.6000000D+01      0.0000000D+00
    1403      0.7000000D+01      0.6000000D+01      0.0000000D+00
    1404      0.7500000D+01      0.6000000D+01      0.0000000D+00
    1405      0.8000000D+01      0.6000000D+01      0.0000000D+00
    1406      0.8500000D+01      0.6000000D+01      0.0000000D+00
    1407      0.9000000D+01      0.6000000D+01      0.0000000D+00
    1408      0.9500000D+01      0.6000000D+01      0.0000000D+00
    1409     -0.9500000D+01      0.6500000D+01      0.0000000D+00
    1410     -0.9000000D+01      0.6500000D+01      0.0000000D+00
    1411     -0.8500000D+01      0.6500000D+01      0.0000000D+00
    1412     -0.8000000D+01      0.6500000D+01      0.0000000D+00
    1413     -0.7500000D+01      0.6500000D+01      0.0000000D+00
    1414     -0.7000000D+01      0.6500000D+01      0.0000000D+00
    1415     -0.6500000D+01      0.6500000D+01      0.0000000D+00
    1416     -0.6000000D+01      0.6500000D+01      0.0000000D+00
    1417     -0.5500000D+01      0.6500000D+01      0.0000000D+00
    1418     -0.5000000D+01      0.6500000D+01      0.0000000D+00
    1419     -0.4500000D+01      0.6500000D+01      0.0000000D+00
    1420     -0.4000000D+01      0.6500000D+01      0.0000000D+00
    1421     -0.3500000D+01      0.6500000D+01      0.0000000D+00
    1422     -0.3000000D+01      0.6500000D+01      0.0000000D+00
    1423     -0.2500000D+01      0.6500000D+01      0.0000000D+00
    1424     -0.2000000D+01      0.6500000D+01      0.0000000D+00
    1425     -0.1500000D+01      0.6500000D+01      0.0000000D+00
    1426     -0.1000000D+01      0.6500000D+01      0.0000000D+00
    1427     -0.5000000D+00      0.6500000D+01      0.0000000D+00
    1428      0.1776400D-14      0.6500000D+01      0.0000000D+00
    1429      0.5000000D+00      0.6500000D+01      0.0000000D+00
    1430      0.1000000D+01      0.6500000D+01      0.0000000D+00
    1431      0.1500000D+01      0.6500000D+01      0.0000000D+00
    1432      0.2000000D+01      0.6500000D+01      0.0000000D+00
    1433      0.2500000D+01      0.6500000D+01      0.0000000D+00
    1434      0.3000000D+01      0.6500000D+01      0.0000000D+00
    1435      0.3500000D+01      0.6500000D+01      0.0000000D+00
    1436      0.4000000D+01      0.6500000D+01      0.0000000D+00
    1437      0.4500000D+01      0.6500000D+01      0.0000000D+00
    1438      0.5000000D+01      0.6500000D+01      0.0000000D+00
    1439      0.5500000D+01      0.6500000D+01      0.0000000D+00
    1440      0.6000000D+01      0.6500000D+01      0.0000000D+00
    1441      0.6500000D+01      0.6500000D+01      0.0000000D+00
    1442      0.7000000D+01      0.6500000D+01      0.0000000D+00
    1443      0.7500000D+01      0.6500000D+01      0.0000000D+00
    1444      0.8000000D+01      0.6500000D+01      0.0000000D+00
    1445      0.8500000D+01      0.6500000D+01      0.0000000D+00
    1446      0.9000000D+01      0.6500000D+01      0.0000000D+00
    1447      0.9500000D+01      0.6500000D+01      0.0000000D+00
    1448     -0.9500000D+01      0.7000000D+01      0.0000000D+00
    1449     -0.9000000D+01      0.7000000D+01      0.0000000D+00
    1450     -0.8500000D+01      0.7000000D+01      0.0000000D+00
    1451     -0.8000000D+01      0.7000000D+01      0.0000000D+00
    1452     -0.7500000D+01      0.7000000D+01      0.0000000D+00
    1453     -0.7000000D+01      0.7000000D+01      0.0000000D+00
    1454     -0.6500000D+01      0.7000000D+01      0.0000000D+00
    1455     -0.6000000D+01      0.7000000D+01      0.0000000D+00
    1456     -0.5500000D+01      0.7000000D+01      0.0000000D+00
    1457     -0.5000000D+01      0.7000000D+01      0.0000000D+00
    1458     -0.4500000D+01      0.7000000D+01      0.0000000D+00
    1459     -0.4000000D+01      0.7000000D+01      0.0000000D+00
    1460     -0.3500000D+01      0.7000000D+01      0.0000000D+00
    1461     -0.3000000D+01      0.7000000D+01      0.0000000D+00
    1462     -0.2500000D+01      0.7000000D+01      0.0000000D+00
    1463     -0.2000000D+01      0.7000000D+01      0.0000000D+00
    1464     -0.1500000D+01      0.7000000D+01      0.0000000D+00
    1465     -0.1000000D+01      0.7000000D+01      0.0000000D+00
    1466     -0.5000000D+00      0.7000000D+01      0.0000000D+00
    1467      0.8881800D-15      0.7000000D+01      0.0000000D+00
    1468      0.5000000D+00      0.7000000D+01      0.0000000D+00
    1469      0.1000000D+01      0.7000000D+01      0.0000000D+00
    1470      0.1500000D+01      0.7000000D+01      0.0000000D+00
    1471      0.2000000D+01      0.7000000D+01      0.0000000D+00
    1472      0.2500000D+01      0.7000000D+01      0.0000000D+00
    1473      0.3000000D+01      0.7000000D+01      0.0000000D+00
    1474      0.3500000D+01      0.7000000D+01      0.0000000D+00
    1475      0.4000000D+01      0.7000000D+01      0.0000000D+00
    1476      0.4500000D+01      0.7000000D+01      0.0000000D+00
    1477      0.5000000D+01      0.7000000D+01      0.0000000D+00
    1478      0.5500000D+01      0.7000000D+01      0.0000000D+00
    1479      0.6000000D+01      0.7000000D+01      0.0000000D+00
    1480      0.6500000D+01      0.7000000D+01      0.0000000D+00
    1481      0.7000000D+01      0.7000000D+01      0.0000000D+00
    1482      0.7500000D+01      0.7000000D+01      0.0000000D+00
    1483      0.8000000D+01      0.7000000D+01      0.0000000D+00
    1484      0.8500000D+01      0.7000000D+01      0.0000000D+00
    1485      0.9000000D+01      0.7000000D+01      0.0000000D+00
    1486      0.9500000D+01      0.7000000D+01      0.0000000D+00
    1487     -0.9500000D+01      0.7500000D+01      0.0000000D+00
    1488     -0.9000000D+01      0.7500000D+01      0.0000000D+00
    1489     -0.8500000D+01      0.7500000D+01      0.0000000D+00
    1490     -0.8000000D+01      0.7500000D+01      0.0000000D+00
    1491     -0.7500000D+01      0.7500000D+01      0.0000000D+00
    1492     -0.7000000D+01      0.7500000D+01      0.0000000D+00
    1493     -0.6500000D+01      0.7500000D+01      0.0000000D+00
    1494     -0.6000000D+01      0.7500000D+01      0.0000000D+00
    1495     -0.5500000D+01      0.7500000D+01      0.0000000D+00
    1496     -0.5000000D+01      0.7500000D+01      0.0000000D+00
    1497     -0.4500000D+01      0.7500000D+01      0.0000000D+00
    1498     -0.4000000D+01      0.7500000D+01      0.0000000D+00
    1499     -0.3500000D+01      0.7500000D+01      0.0000000D+00
    1500     -0.3000000D+01      0.7500000D+01      0.0000000D+00
    1501     -0.2500000D+01      0.7500000D+01      0.0000000D+00
    1502     -0.2000000D+01      0.7500000D+01      0.0000000D+00
    1503     -0.1500000D+01      0.7500000D+01      0.0000000D+00
    1504     -0.1000000D+01      0.7500000D+01      0.0000000D+00
    1505     -0.5000000D+00      0.7500000D+01      0.0000000D+00
    1506      0.1776400D-14      0.7500000D+01      0.0000000D+00
    1507      0.5000000D+00      0.7500000D+01      0.0000000D+00
    1508      0.1000000D+01      0.7500000D+01      0.0000000D+00
    1509      0.1500000D+01      0.7500000D+01      0.0000000D+00
    1510      0.2000000D+01      0.7500000D+01      0.0000000D+00
    1511      0.2500000D+01      0.7500000D+01      0.0000000D+00
    1512      0.3000000D+01      0.7500000D+01      0.0000000D+00
    1513      0.3500000D+01      0.7500000D+01      0.0000000D+00
    1514      0.4000000D+01      0.7500000D+01      0.0000000D+00
    1515      0.4500000D+01      0.7500000D+01      0.0000000D+00
    1516      0.5000000D+01      0.7500000D+01      0.0000000D+00
    1517      0.5500000D+01      0.7500000D+01      0.0000000D+00
    1518      0.6000000D+01      0.7500000D+01      0.0000000D+00
    1519      0.6500000D+01      0.7500000D+01      0.0000000D+00
    1520      0.7000000D+01      0.7500000D+01      0.0000000D+00
    1521      0.7500000D+01      0.7500000D+01      0.0000000D+00
    1522      0.8000000D+01      0.7500000D+01      0.0000000D+00
    1523      0.8500000D+01      0.7500000D+01      0.0000000D+00
    1524      0.9000000D+01      0.7500000D+01      0.0000000D+00
    1525      0.9500000D+01      0.7500000D+01      0.0000000D+00
    1526     -0.9500000D+01      0.8000000D+01      0.0000000D+00
    1527     -0.9000000D+01      0.8000000D+01      0.0000000D+00
    1528     -0.8500000D+01      0.8000000D+01      0.0000000D+00
    1529     -0.8000000D+01      0.8000000D+01      0.0000000D+00
    1530     -0.7500000D+01      0.8000000D+01      0.0000000D+00
    1531     -0.7000000D+01      0.8000000D+01      0.0000000D+00
    1532     -0.6500000D+01      0.8000000D+01      0.0000000D+00
    1533     -0.6000000D+01      0.8000000D+01      0.0000000D+00
    1534     -0.5500000D+01      0.8000000D+01      0.0000000D+00
    1535     -0.5000000D+01      0.8000000D+01      0.0000000D+00
    1536     -0.4500000D+01      0.8000000D+01      0.0000000D+00
    1537     -0.4000000D+01      0.8000000D+01      0.0000000D+00
    1538     -0.3500000D+01      0.8000000D+01      0.0000000D+00
    1539     -0.3000000D+01      0.8000000D+01      0.0000000D+00
    1540     -0.2500000D+01      0.8000000D+01      0.0000000D+00
    1541     -0.2000000D+01      0.8000000D+01      0.0000000D+00
    1542     -0.1500000D+01      0.8000000D+01      0.0000000D+00
    1543     -0.1000000D+01      0.8000000D+01      0.0000000D+00
    1544     -0.5000000D+00      0.8000000D+01      0.0000000D+00
    1545      0.1776400D-14      0.8000000D+01      0.0000000D+00
    1546      0.5000000D+00      0.8000000D+01      0.0000000D+00
    1547      0.1000000D+01      0.8000000D+01      0.0000000D+00
    1548      0.1500000D+01      0.8000000D+01      0.0000000D+00
    1549      0.2000000D+01      0.8000000D+01      0.0000000D+00
    1550      0.2500000D+01      0.8000000D+01      0.0000000D+00
    1551      0.3000000D+01      0.8000000D+01      0.0000000D+00
    1552      0.3500000D+01      0.8000000D+01      0.0000000D+00
    1553      0.4000000D+01      0.8000000D+01      0.0000000D+00
    1554      0.4500000D+01      0.8000000D+01      0.0000000D+00
    1555      0.5000000D+01      0.8000000D+01      0.0000000D+00
    1556      0.5500000D+01      0.8000000D+01      0.0000000D+00
    1557      0.6000000D+01      0.8000000D+01      0.0000000D+00
    1558      0.6500000D+01      0.8000000D+01      0.0000000D+00
    1559      0.7000000D+01      0.8000000D+01      0.0000000D+00
    1560      0.7500000D+01      0.8000000D+01      0.0000000D+00
    1561      0.8000000D+01      0.8000000D+01      0.0000000D+00
    1562      0.8500000D+01      0.8000000D+01      0.0000000D+00
    1563      0.9000000D+01      0.8000000D+01      0.0000000D+00
    1564      0.9500000D+01      0.8000000D+01      0.0000000D+00
    1565     -0.9500000D+01      0.8500000D+01      0.0000000D+00
    1566     -0.9000000D+01      0.8500000D+01      0.0000000D+00
    1567     -0.8500000D+01      0.8500000D+01      0.0000000D+00
    1568     -0.8000000D+01      0.8500000D+01      0.0000000D+00
    1569     -0.7500000D+01      0.8500000D+01      0.0000000D+00
    1570     -0.7000000D+01      0.8500000D+01      0.0000000D+00
    1571     -0.6500000D+01      0.8500000D+01      0.0000000D+00
    1572     -0.6000000D+01      0.8500000D+01      0.0000000D+00
    1573     -0.5500000D+01      0.8500000D+01      0.0000000D+00
    1574     -0.5000000D+01      0.8500000D+01      0.0000000D+00
    1575     -0.4500000D+01      0.8500000D+01      0.0000000D+00
    1576     -0.4000000D+01      0.8500000D+01      0.0000000D+00
    1577     -0.3500000D+01      0.8500000D+01      0.0000000D+00
    1578     -0.3000000D+01      0.8500000D+01      0.0000000D+00
    1579     -0.2500000D+01      0.8500000D+01      0.0000000D+00
    1580     -0.2000000D+01      0.8500000D+01      0.0000000D+00
    1581     -0.1500000D+01      0.8500000D+01      0.0000000D+00
    1582     -0.1000000D+01      0.8500000D+01      0.0000000D+00
